city,state,state_full_name,lat,lng,id
Gerber,CA,California,40.0614,-122.1482,1840026519
Fruitridge Pocket,CA,California,38.5326,-121.4558,1840075898
Moss Beach,CA,California,37.5185,-122.5036,1840018923
Good Hope,CA,California,33.7706,-117.2772,1840028330
Reedley,CA,California,36.5983,-119.4473,1840020320
Chula Vista,CA,California,32.6281,-117.0145,1840019350
Linden,CA,California,38.0186,-121.0994,1840018893
Scotia,CA,California,40.4774,-124.1032,1840009321
Ramona,CA,California,33.0474,-116.8767,1840019346
Camp Pendleton South,CA,California,33.2284,-117.3791,1840073902
Benbow,CA,California,40.0603,-123.7653,1840025517
East Oakdale,CA,California,37.7854,-120.8007,1840018907
Riverbank,CA,California,37.7268,-120.9402,1840020286
Flournoy,CA,California,39.9284,-122.4461,1840025547
Long Beach,CA,California,33.798,-118.1675,1840020490
Petaluma,CA,California,38.2423,-122.6267,1840020244
Bodfish,CA,California,35.5765,-118.4764,1840017810
Santa Susana,CA,California,34.258,-118.6662,1840025000
Novato,CA,California,38.092,-122.5576,1840020260
Nevada City,CA,California,39.2607,-121.0231,1840020226
Weedpatch,CA,California,35.2369,-118.9123,1840019144
Marin City,CA,California,37.8711,-122.5137,1840026767
Ione,CA,California,38.3613,-120.9422,1840018851
Mountain Gate,CA,California,40.7184,-122.3262,1840026368
Mount Hermon,CA,California,37.0511,-122.0533,1840024796
Grayson,CA,California,37.565,-121.1794,1840017616
Del Rey Oaks,CA,California,36.5929,-121.8381,1840019024
Casmalia,CA,California,34.8376,-120.5311,1840022804
Ridgecrest,CA,California,35.6308,-117.6621,1840020417
Vine Hill,CA,California,38.0071,-122.0873,1840018902
Raisin City,CA,California,36.6033,-119.9092,1840018941
Green Valley,CA,California,38.2606,-122.1621,1840135862
Sutter,CA,California,39.1557,-121.7492,1840018819
Perris,CA,California,33.7899,-117.2233,1840020557
Avalon,CA,California,33.3342,-118.3315,1840019225
Kettleman City,CA,California,36.0089,-119.9628,1840017718
Ceres,CA,California,37.5953,-120.9625,1840018910
Shandon,CA,California,35.6536,-120.3832,1840019121
Sierraville,CA,California,39.575,-120.3637,1840024381
Desert Hot Springs,CA,California,33.9551,-116.543,1840019306
West Whittier-Los Nietos,CA,California,33.9759,-118.0689,1840074745
Auburn,CA,California,38.895,-121.0777,1840010231
Weaverville,CA,California,40.7488,-122.9274,1840018721
Desert Shores,CA,California,33.4041,-116.0394,1840019370
Calpella,CA,California,39.2322,-123.197,1840025582
Lookout,CA,California,41.21,-121.1545,1840024124
Twentynine Palms,CA,California,34.1478,-116.0659,1840021729
Watsonville,CA,California,36.9206,-121.7706,1840021581
Kentfield,CA,California,37.9481,-122.5498,1840017603
Colma,CA,California,37.6767,-122.4526,1840022547
Edna,CA,California,35.2108,-120.606,1840024937
Idlewild,CA,California,35.8096,-118.6704,1840024870
Lake Don Pedro,CA,California,37.6461,-120.3368,1840042847
South Pasadena,CA,California,34.1103,-118.1573,1840021871
Poplar-Cotton Center,CA,California,36.0564,-119.1493,1840074566
Wrightwood,CA,California,34.3495,-117.6299,1840019116
San Gabriel,CA,California,34.0948,-118.099,1840021862
Woodbridge,CA,California,38.1692,-121.3113,1840026773
Soledad,CA,California,36.4434,-121.3431,1840021635
Old Station,CA,California,40.6722,-121.4228,1840026369
Three Rocks,CA,California,36.5051,-120.3936,1840024783
El Portal,CA,California,37.6736,-119.799,1840024752
West Point,CA,California,38.4043,-120.5374,1840018872
Camanche North Shore,CA,California,38.2442,-120.9538,1840075644
Glendora,CA,California,34.1449,-117.8467,1840020484
Terminous,CA,California,38.1154,-121.4896,1840026769
Hood,CA,California,38.3693,-121.5155,1840024627
Atwater,CA,California,37.3543,-120.5981,1840018934
Sierra Madre,CA,California,34.1687,-118.0504,1840021867
Crescent Mills,CA,California,40.1008,-120.9217,1840017508
Antioch,CA,California,37.9789,-121.7957,1840018903
Warner Valley,CA,California,40.3955,-121.3174,1840038463
Minkler,CA,California,36.7277,-119.4587,1840024779
Fiddletown,CA,California,38.5091,-120.7605,1840024635
Bell Gardens,CA,California,33.9663,-118.155,1840019229
Pine Grove,CA,California,38.4074,-120.6606,1840024637
Windsor,CA,California,38.5418,-122.8086,1840022484
West Puente Valley,CA,California,34.0512,-117.9681,1840028409
Santa Monica,CA,California,34.0232,-118.4813,1840021866
Lone Pine,CA,California,36.5774,-118.0777,1840017642
Tuttletown,CA,California,38.0003,-120.4503,1840024694
Coarsegold,CA,California,37.2526,-119.7,1840025724
Parkwood,CA,California,36.9293,-120.0482,1840028394
Lucerne,CA,California,39.0697,-122.776,1840017548
Kingvale,CA,California,39.3204,-120.4386,1840026653
Sultana,CA,California,36.5464,-119.336,1840024881
Lawndale,CA,California,33.8884,-118.3531,1840020517
French Valley,CA,California,33.5998,-117.1069,1840075867
Piedmont,CA,California,37.8226,-122.2301,1840020297
La Canada Flintridge,CA,California,34.2097,-118.2002,1840020510
Elk Creek,CA,California,39.6002,-122.5376,1840025588
Las Lomas,CA,California,36.8689,-121.7317,1840028099
Goodyears Bar,CA,California,39.5458,-120.8881,1840024377
Murphys,CA,California,38.1447,-120.4348,1840018865
South Lake Tahoe,CA,California,38.9393,-119.9828,1840021471
Leggett,CA,California,39.8634,-123.7253,1840026597
El Rancho,CA,California,36.2207,-119.069,1840042236
Arcata,CA,California,40.8615,-124.0757,1840009422
Laytonville,CA,California,39.6715,-123.4945,1840017534
Crowley Lake,CA,California,37.5692,-118.7465,1840075708
Silver Lakes,CA,California,34.7519,-117.3431,1840024935
North Tustin,CA,California,33.7644,-117.7945,1840019319
Galt,CA,California,38.2693,-121.3,1840020247
Stevinson,CA,California,37.3247,-120.8497,1840024774
Fort Washington,CA,California,36.8793,-119.7613,1840075818
East Hemet,CA,California,33.7301,-116.941,1840028370
Cherokee,CA,California,39.6514,-121.5345,1840025565
Placentia,CA,California,33.8807,-117.8553,1840020583
Santa Maria,CA,California,34.9333,-120.4432,1840021830
Clovis,CA,California,36.8277,-119.6838,1840018944
Seeley,CA,California,32.7899,-115.6842,1840019376
Patterson,CA,California,37.4738,-121.1438,1840020290
Bay Point,CA,California,38.0328,-121.9616,1840028316
Cold Springs,CA,California,38.7468,-120.8761,1840025638
Littlerock,CA,California,34.5232,-117.9808,1840019204
Beale AFB,CA,California,39.1095,-121.3542,1840073898
San Bruno,CA,California,37.6254,-122.4313,1840021549
Portola,CA,California,39.8242,-120.4732,1840020177
Friant,CA,California,36.9848,-119.713,1840017635
South San Gabriel,CA,California,34.0489,-118.0962,1840019207
Pierpoint,CA,California,36.1405,-118.6296,1840042288
Eagleville,CA,California,41.3191,-120.1147,1840025512
Olancha,CA,California,36.2704,-118.0015,1840018953
Wildomar,CA,California,33.6173,-117.2583,1840022902
Larkspur,CA,California,37.9394,-122.5313,1840020261
Laguna Niguel,CA,California,33.5275,-117.705,1840020589
San Ramon,CA,California,37.7625,-121.9365,1840021530
Cowan,CA,California,37.5601,-120.9888,1840042928
Bend,CA,California,40.2561,-122.2095,1840025546
Sequoia Crest,CA,California,36.1858,-118.6256,1840042311
Lemoore,CA,California,36.296,-119.7983,1840020383
Lake California,CA,California,40.3608,-122.2102,1840042932
Grand Terrace,CA,California,34.0312,-117.3132,1840020403
Cohasset,CA,California,39.9027,-121.7448,1840025567
West Athens,CA,California,33.9235,-118.3033,1840028403
Hamilton City,CA,California,39.7422,-122.0125,1840017542
Diamond Springs,CA,California,38.692,-120.8391,1840018829
Mokelumne Hill,CA,California,38.3057,-120.7061,1840018863
Mira Monte,CA,California,34.4284,-119.2853,1840019197
Isla Vista,CA,California,34.4144,-119.8581,1840017887
Del Monte Forest,CA,California,36.5857,-121.9439,1840019016
Vina,CA,California,39.9343,-122.0518,1840026518
Harbison Canyon,CA,California,32.8273,-116.8381,1840018020
Byron,CA,California,37.8756,-121.6421,1840017611
Graniteville,CA,California,39.4443,-120.736,1840026652
Aptos,CA,California,36.9912,-121.8934,1840017648
East Pasadena,CA,California,34.1377,-118.0775,1840028234
Proberta,CA,California,40.0762,-122.1776,1840026516
Fetters Hot Springs-Agua Caliente,CA,California,38.3274,-122.4871,1840073930
Palo Verde,CA,California,33.4279,-114.7273,1840019373
Orosi,CA,California,36.5434,-119.2903,1840019035
Irwindale,CA,California,34.1121,-117.9636,1840019238
Burney,CA,California,40.8846,-121.6691,1840017491
Fontana,CA,California,34.0968,-117.4599,1840020402
Bethel Island,CA,California,38.0288,-121.6404,1840017610
California Pines,CA,California,41.4117,-120.6605,1840022384
Clio,CA,California,39.7487,-120.5725,1840017507
Cotati,CA,California,38.3279,-122.7092,1840018840
West Hollywood,CA,California,34.0883,-118.3719,1840028098
Loleta,CA,California,40.6408,-124.2225,1840009621
Etna,CA,California,41.4582,-122.8946,1840020103
San Bernardino,CA,California,34.1417,-117.2945,1840021728
Jurupa Valley,CA,California,34.001,-117.4706,1840043419
Castle Hill,CA,California,37.873,-122.0574,1840075652
Parklawn,CA,California,37.6069,-120.9793,1840042934
Valley Wells,CA,California,35.8761,-117.3366,1840135917
Colton,CA,California,34.0538,-117.3254,1840019120
Santa Venetia,CA,California,38.0055,-122.5033,1840018887
Loyalton,CA,California,39.6768,-120.2448,1840020210
Camp Pendleton North,CA,California,33.3148,-117.3162,1840073901
Red Bluff,CA,California,40.1735,-122.2413,1840020176
Sattley,CA,California,39.6265,-120.4357,1840024379
Bell,CA,California,33.9801,-118.1798,1840019228
Rough and Ready,CA,California,39.2341,-121.1381,1840026655
Tehama,CA,California,40.0218,-122.1269,1840021411
Clarksburg,CA,California,38.4193,-121.5415,1840022483
Caspar,CA,California,39.3631,-123.8044,1840025583
Carnelian Bay,CA,California,39.2348,-120.0766,1840025620
La Mirada,CA,California,33.9025,-118.0093,1840020512
San Antonio Heights,CA,California,34.1571,-117.6592,1840019113
Arcadia,CA,California,34.1342,-118.0373,1840019223
Lake Hughes,CA,California,34.6833,-118.4588,1840025003
Frazier Park,CA,California,34.8122,-118.9542,1840017818
San Joaquin,CA,California,36.6057,-120.1897,1840021565
Rancho Calaveras,CA,California,38.1248,-120.857,1840018867
Ben Lomond,CA,California,37.0782,-122.0882,1840017649
Litchfield,CA,California,40.3876,-120.3809,1840026365
Porterville,CA,California,36.0644,-119.0338,1840020368
Templeton,CA,California,35.556,-120.7182,1840019127
Earlimart,CA,California,35.8824,-119.2715,1840019032
Salmon Creek,CA,California,38.3463,-123.0595,1840024620
Vista Santa Rosa,CA,California,33.6227,-116.2126,1840028414
Bluewater,CA,California,34.176,-114.264,1840017800
Loomis,CA,California,38.8093,-121.1955,1840021462
Oak Glen,CA,California,34.0448,-116.9497,1840024933
Lemon Grove,CA,California,32.7331,-117.0344,1840020621
Challenge-Brownsville,CA,California,39.4646,-121.2632,1840073907
Stevenson Ranch,CA,California,34.3894,-118.5885,1840076281
Coffee Creek,CA,California,41.0802,-122.7136,1840028299
Ruth,CA,California,40.2943,-123.3483,1840026339
Summerland,CA,California,34.4255,-119.5893,1840019188
Franklin,CA,California,37.3277,-120.5321,1840075835
Orangevale,CA,California,38.688,-121.2208,1840018842
Big Pine,CA,California,37.1655,-118.2951,1840017640
Matheny,CA,California,36.1707,-119.3516,1840042276
Ukiah,CA,California,39.1463,-123.2105,1840021420
Olivehurst,CA,California,39.0817,-121.5549,1840018801
Redlands,CA,California,34.0511,-117.1712,1840020412
Laguna Hills,CA,California,33.592,-117.6992,1840020588
Shelter Cove,CA,California,40.0389,-124.0558,1840025526
West Menlo Park,CA,California,37.4338,-122.2034,1840028407
Martell,CA,California,38.3623,-120.8039,1840024636
Rocklin,CA,California,38.8075,-121.2488,1840020232
Grangeville,CA,California,36.3439,-119.7074,1840025771
South San Francisco,CA,California,37.6536,-122.4197,1840021552
Hercules,CA,California,38.0064,-122.2564,1840020276
North Auburn,CA,California,38.9306,-121.0821,1840028390
Redwood City,CA,California,37.5026,-122.2252,1840020304
Sutter Creek,CA,California,38.3827,-120.8107,1840021492
Dos Palos Y,CA,California,37.0468,-120.6395,1840024770
Dixon,CA,California,38.4467,-121.825,1840018859
Homeland,CA,California,33.7459,-117.1132,1840017988
Lee Vining,CA,California,37.9547,-119.1221,1840024630
Catheys Valley,CA,California,37.4371,-120.0936,1840022543
Dutch Flat,CA,California,39.208,-120.8345,1840025621
Cabazon,CA,California,33.9127,-116.7828,1840017982
Tennant,CA,California,41.5818,-121.9148,1840018695
Linnell Camp,CA,California,36.3089,-119.2225,1840042261
Vallecito,CA,California,38.074,-120.4563,1840018869
Garden Grove,CA,California,33.7787,-117.9601,1840020577
Fremont,CA,California,37.5265,-121.9852,1840020292
Fruitdale,CA,California,37.3117,-121.9357,1840028413
Lathrop,CA,California,37.809,-121.313,1840020266
Blairsden,CA,California,39.7752,-120.6109,1840017513
Coalinga,CA,California,36.1432,-120.3266,1840018945
Garden Acres,CA,California,37.9637,-121.2296,1840028376
Coulterville,CA,California,37.7106,-120.1991,1840028088
Moreno Valley,CA,California,33.9244,-117.2045,1840020552
East Nicolaus,CA,California,38.91,-121.5443,1840024522
Lakeland Village,CA,California,33.648,-117.3706,1840017989
West Rancho Dominguez,CA,California,33.9057,-118.2682,1840028406
Pala,CA,California,33.3617,-117.0696,1840028262
Plumas Lake,CA,California,38.9924,-121.558,1840024456
Atascadero,CA,California,35.4827,-120.6858,1840019126
California City,CA,California,35.1578,-117.872,1840019149
Trinidad,CA,California,41.0589,-124.1434,1840010444
Benicia,CA,California,38.0704,-122.1541,1840018858
Knights Landing,CA,California,38.7979,-121.7176,1840024601
French Gulch,CA,California,40.7166,-122.6311,1840017494
Mount Laguna,CA,California,32.8711,-116.4247,1840026994
Paradise Park,CA,California,37.0063,-122.0425,1840024797
Nuevo,CA,California,33.8011,-117.1415,1840019287
Solana Beach,CA,California,32.9942,-117.2575,1840021993
Oak Shores,CA,California,35.7624,-120.9817,1840076002
Ladera,CA,California,37.3996,-122.1991,1840028324
Millbrae,CA,California,37.5994,-122.4024,1840020306
Culver City,CA,California,34.0058,-118.3968,1840019243
Castroville,CA,California,36.765,-121.7535,1840017682
Delft Colony,CA,California,36.512,-119.4465,1840024868
Chico,CA,California,39.7575,-121.8152,1840018778
El Cajon,CA,California,32.8017,-116.9604,1840020618
Rio Oso,CA,California,38.9518,-121.531,1840024525
Crescent City,CA,California,41.7727,-124.1902,1840018707
Truckee,CA,California,39.3454,-120.1848,1840022462
Greenfield,CA,California,36.3232,-121.2451,1840020356
Martinez,CA,California,37.9985,-122.116,1840020278
South Monrovia Island,CA,California,34.1234,-117.9958,1840043043
Port Hueneme,CA,California,34.1617,-119.2036,1840020475
Fieldbrook,CA,California,40.9723,-124.025,1840025519
Ontario,CA,California,34.0393,-117.6064,1840020410
McClenney Tract,CA,California,35.822,-118.6478,1840042264
Castro Valley,CA,California,37.7092,-122.0632,1840017620
Murrieta,CA,California,33.572,-117.1909,1840020553
Gasquet,CA,California,41.8429,-123.9733,1840025509
Pittsburg,CA,California,38.0185,-121.897,1840020282
Hopland,CA,California,38.9691,-123.1173,1840026596
La Puente,CA,California,34.0323,-117.9533,1840020513
Hacienda Heights,CA,California,33.997,-117.9728,1840017921
Montalvin Manor,CA,California,37.9977,-122.33,1840028314
Taylorsville,CA,California,40.0587,-120.8386,1840018772
Bradbury,CA,California,34.1536,-117.9684,1840019232
Cudahy,CA,California,33.9631,-118.183,1840019242
Grass Valley,CA,California,39.2237,-121.0521,1840020225
Big River,CA,California,34.1393,-114.3604,1840017798
Myrtletown,CA,California,40.7888,-124.1286,1840018716
Markleeville,CA,California,38.684,-119.8226,1840017568
South Oroville,CA,California,39.4767,-121.5439,1840018776
Palos Verdes Estates,CA,California,33.7871,-118.3976,1840020503
Monterey Park Tract,CA,California,37.5268,-121.0115,1840042933
Janesville,CA,California,40.2809,-120.5335,1840025533
Denair,CA,California,37.5262,-120.7994,1840018906
Orinda,CA,California,37.8808,-122.179,1840020280
Huron,CA,California,36.204,-120.0961,1840018946
Rainbow,CA,California,33.4098,-117.1394,1840019345
Ridgemark,CA,California,36.8083,-121.3623,1840019015
Citrus Heights,CA,California,38.6948,-121.288,1840018845
Lake of the Woods,CA,California,34.8226,-119.0027,1840017824
Oak View,CA,California,34.399,-119.2976,1840019199
South Dos Palos,CA,California,36.9707,-120.6467,1840018931
Anchor Bay,CA,California,38.8126,-123.5704,1840025580
Boonville,CA,California,39.0115,-123.374,1840025581
La Verne,CA,California,34.1208,-117.7702,1840020514
Albion,CA,California,39.2256,-123.7564,1840025579
Oildale,CA,California,35.4249,-119.0279,1840019137
Westmont,CA,California,33.9417,-118.3018,1840028408
La Selva Beach,CA,California,36.9276,-121.8445,1840024794
Collierville,CA,California,38.2141,-121.2675,1840022522
Lafayette,CA,California,37.8919,-122.1189,1840020284
Walker,CA,California,38.5341,-119.4582,1840024633
Caribou,CA,California,40.0761,-121.1616,1840017515
Monterey,CA,California,36.5922,-121.8807,1840020358
East Los Angeles,CA,California,34.0326,-118.1691,1840019206
Sonoma,CA,California,38.2902,-122.4598,1840021490
Groveland,CA,California,37.8325,-120.2394,1840026755
Merced,CA,California,37.3057,-120.4779,1840020313
Aspen Springs,CA,California,37.55,-118.7087,1840022494
San Simeon,CA,California,35.6182,-121.1375,1840024941
Le Grand,CA,California,37.2288,-120.254,1840017627
Westwood,CA,California,40.3049,-121.0044,1840018727
Soda Springs,CA,California,39.3248,-120.3785,1840026656
Carmel-by-the-Sea,CA,California,36.5528,-121.9222,1840019023
Del Mar,CA,California,32.9633,-117.2627,1840019355
Desert View Highlands,CA,California,34.5902,-118.1536,1840028320
